do not waste your time  	0
it was just too horrible  	0
the worst sappiest dialogue i could go on and on  	0
but what really made it unwatchable was the direction  	0
the poor actors  	0
you cant even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action  	0
if you check the directors filmography on this site you will see why this film didnt have a chance  	0
this would not even be good as a made for tv flick  	0
regrettably the film fails  	0
the movie lacks visual interest drama expression of feeling and celebration of the very patriotism that underlines the narrative  	0
no actress has been worse used that june allison in this movie  	0
unfortunately this is a bad movie that is just plain bad  	0
bad script bad direction and horrible acting make this one plain bad  	0
the dialogue sucked  	0
the cinematographyif it can be called thatsucked  	0
the soundtrack sucked  	0
the acting sucked  	0
the concert sequences just sucked  	0
overall this movie was cheap trash  	0
but this movie is not funny considering the ridiculousness of it  	0
i came out of it feeling angry  	0
im not sure what he was trying to do with this film  	0
if it was to turn my good day feeling into a night of disturbing memories than i guess he succeeded  	0
it was forced like everything in this movie  	0
again lame  	0
heres where the movie really pi**ed me off  	0
and dont even get me started on the jerky camerawork  	0
when i saw it in the theater i thought i was going to be sick  	0
summary the witticisms werent witty  	0
the plot  well i said id let that one go  	0
the acting was bad  	0
really bad  	0
even billy bob couldnt rise above the script which was worse  	0
camerawork  again bad  	0
rating 1 out of 10  	0
i literally vomited while watching this film  	0
im translating movies for a living and this is the first movie in my 5year working experience that i found offensive to my intelligence  	0
but when someone strives for greatness and poetry but delivers a muddled and often ridiculous story a bunch of disparate scenes pretentious dialogue then you get the worst kind of a movie that some other reviewer very accurately defined as "pretentious crap"  	0
to those who find this movie intelligent or even masterful i can only say  its your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt its in our human nature to try and make sense of things   	0
one more thing i can tolerate political incorrectness very well im all for artistic freedom and suspension of disbelief but the slavic female character was just too much  	0
which has more depth and character than the man underneath it  	0
the malta settings are as dry and as barren as the dialogue  	0
this movie is terrible  	0
the hockey scenes are terrible defensemen playing like theyre 5 years old goalies diving at shots that are 10 feet wide of the net etc  	0
for those that havent seen it dont waste your time  	0
to call this movie a drama is ridiculous  	0
started watching this but didnt believe in any of the characters  	0
in particular the relationship between the bakery assistant and the waitress just didnt work for me at all  	0
it was a very superficial movie and it gave me the feeling that i was watching play rather than a film  	0
the characters were very stagey and the storyline was a lot like a stage farce  	0
by the time the pyromaniac waylaid the assistant i was bored and didnt care what happened next and so i switched off  	0
glad i didnt pay to see it  	0
didnt laugh or even smile once  	0
but it wasnt anything at all just one big yawn  	0
but "storm trooperis not even bad enough to make it to the list of wonderfully terrible movies  	0
its just lame  	0
the guy who said hes had better dialogue with his potted plants has it right  	0
everything about this movie is stupid  	0
even if you love bad movies do not watch this movie  	0
it is shameful  	0
the new characters werent all that memorable and i found myself forgetting who was who  	0
i felt as though her going to ireland did absolutely nothing whatsoever  	0
it didnt make me scared horrified or make me sympathetic towards the characters; it was simply annoying  	0
the jerky camera movements were also annoying  	0
the plot was the same as pretty much every other cheap horror  	0
there was a few pathetic attempts to give the characters some depth but it didnt really work into the rest of the plot  	0
i guess it was supposed to be clever twist then shed some light on the situation but it was just stupid  	0
if you see it you should probably just leave it on the shelf  	0
this totally unfunny movie is so over the top and pathetic and unrealistic that throughout the whole 90 minutes of utter torture i probably looked at my watch about 70000 times  	0
lucy bell is so much higher than this crap and for her to sink this low is quite depressing  	0
all this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes  	0
god and i can never get that 90 minutes back  	0
almost all of the songs in cover girl are oldfashioned and not very tuneful  	0
the most annoying thing about cover girl is the way in which rita hayworth is put up on a pedestal  	0
unfortunately cover girl is an example of how hollywood used to exploit women for financial gain  	0
i couldnt take them seriously  	0
i am a fan of his  this movie sucked really bad  	0
even worse than ticker  	0
& that movie was bad  	0
only like 3 or 4 buildings used a couple of locations maybe & poor hummh  	0
it just blew  	0
now we were chosen to be tortured with this disgusting piece of blatant american propaganda  	0
this show is made for americans  it is too stupid and full with hatred and clichés to be admitted elsewhere  	0
almost everyone involved must be return to school acting is utterly predictable and bad script is pile of garbage all round  	0
i wish i could enter negative values admins  	0
the sets are so bad they wouldnt look out of place on a thunderbirds episode  	0
the use of slowmotion needlessly repeats itself throughout the movie but is well backed up by bad acting and bad is a kind word here no continuity scenes that are thrown in for no reason whatsoever vehicles that looked like they were made from a corn flakes box and a directorial style that bordered on stupidity  	0
oh yeah and the storyline was pathetic too  	0
i hate writing bad reviews about films  especially those in which i really like the star  but this film is so bad i dont believe for one second that anyone could have been proud of it  	0
i am not a filmmaker nor am i a director but i would hide my head in the sand if id spent whatever amount of money and time on this movie  	0
in short  this was a monumental waste of time and energy and i would not recommend anyone to ever see this film  	0
it came free with a dvd player i bought but i still turned the thing off halfway through because i was embarrassed for howell  	0
1/10  and only because there is no setting for 0/10  	0
but the actingeven that of such professionals as drago and debbie rochonwas terrible the directing worse perhaps contributory to the former the dialog chimplike and the camera work barely tolerable  	0
yes i am simplifying things here for the sake of brevity for this really is at the core of the problems with this film  it has too much going on without any real fulfilling explanation  	0
but the convoluted plot just didnt convince me and much of the film was watched with a weird questioning glance  	0
i let my girlfriend talk me into seeing this  bad idea we both hated it  	0
bela lugosi was totally extraneous intoning odd lines  	0
the acting was decidely wooden though no worse than a period universal b movie  	0
wow what a bad film  	0
not frightening in the least and barely comprehensible  	0
the plot doesnt hang together at all and the acting is absolutely appalling  	0
not even good for camp value  	0
i wasnt expecting oscar material but this  	0
youd have to have the iq of particularly stupid mollusk not to see that one coming  	0
this film and i use that word loosely is an insult to the moviegoing public  	0
if only someone involved with it knew how to string together narrative  	0
this gets a 1 out of 10 simply because theres nothing lower  	0
this is one i did not have but i watched it recently on fox movie channel and was very disappointed  	0
i know he was a contract player with little control over his scripts but the acting was as bad as the script  	0
victor mclaglen was even bad and brian donlevy was almost unrecognizable  	0
considering the relations off screen between taylor and stanwyck it was surprising how little chemistry there was on screen between the two of them  	0
but the premise of the film was so ridiculous that the president of the us  	0
the death row scenes were entirely unmoving  	0
the only thing worse than taylors acting was stanwycks singing  	0
whatever the producer was going for he missed entirely  	0
a cheap and cheerless heist movie with poor characterisation lots of underbite style stoic emoting think chow yun fat in a better tomorrow and some cheesy clichés thrown into an abandoned factory ready for a few poorly executed flying judo rolls a la john woo  	0
even the squibs look awful  	0
at no point in the proceedings does it look remotely like america  	0
the plot such as it is is so derivative and predictable that the ending is like a mercy killing  	0
the awful dialogue and hopeless overacting by everyone who gets shot top off a real waste of space and time  	0
i was very uneasy with how bad this movie was but not scared at all  	0
the dialogue is composed of things that make little sense  	0
about 30 minutes of footage is wasted to show mediocre elderly actors awkwardly babbling overwrought pseudosatanic gibberish corny enough to make a teen goth blush almost always in olde english and sometimes in latin that may or may not be made up words  	0
the directing is sloppy at best  	0
hackneyed writing certainly but made even worse by the bad directing  	0
of course the acting is blah  	0
the acting by the whole cast could be put on a scale and balanced perfectly between overacting and underacting  	0
and finally after all that we get to an ending that wouldve been great had it been handled by competent people and not jerry falwell  	0
i particularly remember my senses being assaulted by strident cords of music that would blare out with very little warning and even less meaning  	0
it is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs  	0
about ten minutes into this film i started having second thoughts  	0
about half way through this film i started to dislike it  	0
by the time the film ended i not only disliked it i despised it  	0
what this film lacks is a convincing script  	0
the script looks as if only a rough draft was written and shooting began before a finished script was completed  	0
things happen characters personalities change plot twists occur for no real reason other than that script calls for it  	0
this is probably the most irritating show i have ever seen in my entire life  	0
it is indescribably the most annoying and idiotic show i have ever seen  	0
everything about it is just bad  	0
i could not understand what kind of idiot would produce this mess in the first place not to mention several season  	0
the script is bad very bad  it contains both cheesiness and unethical joke that you normally see in rated r or nc17 movie  	0
the casting is also horrible cause all you see is a really really bad actors period  	0
final word this show is a real torture  	0
it is zillion times away from reality  	0
watching washing machine twirling around wouldnt hurt your eyes as much as this show  	0
rating 0/10 grade z note the show is so bad that even mother of the cast pull her daughter out of the show  	0
20th century foxs road house 1948 is not only quite a silly noir but is an implausible unmitigated bore of a movie  	0
full of unconvincing cardboard characters it is blandly written by edward chodorov who also produced and is surprisingly directed by jean negulesco from whom one would expect a great deal more  	0
from here on the widmark character turns unintentionally comical  	0
his losing his marbles so early in the proceedings is totally implausible and unconvincing  	0
and if that isnt enough of a mess of a movie for you  the picture is also marred with a constant use of studio sets and indoor exteriors  	0
whatever prompted such a documentary is beyond me  	0
very serious spoilers this movie was a huge disappointment  	0
there are so many problems i dont know where to start  	0
but the movie makes a lot of serious mistakes  	0
first of all there are enough racial stereotypes and racial jokes to offend everyone  	0
the movie is littered with overt racial slurs towards the black cast members and in return the whites are depicted as morons and boobs  	0
putting the race card aside lets look at the major flaw in the film they destroy latifas character  	0
there is no real plot  	0
i wouldnt see this movie again for free  	0
the bipolarity of the ruthless thug one minute a ruthless killer the next minute a luvs diaper commercial is completely unconvincing  	0
im terribly disappointed that this film would receive so many awards and accolades especially when there are far more deserving works of film out there  	0
i dont think there are any redeeming qualities in this remake  	0
this may be the only bad film he ever made  	0
so badwellits just bad  	0
this movie is a solid example of a bad plot and a very very bad idea all the way  	0
its a shame to see good actors like thomerson and james make a living in a mess like this  	0
i thought it was bad  	0
both films are terrible but to the credit of the 1986 version it was watchable  	0
lets start with all the problemsthe acting especially from the lead professor was very very bad  	0
the script is a big flawed mess  	0
the best example of how dumb the writing is when its established that you can turn the zombiestudents back into humans by removing a necklace containing a piece of the meteorite  	0
director paul matthews who also wrote/directed the weak 1995 monster movie "grim" clearly doesnt know how to pace his films  	0
the movie is terribly boring in places  	0
the lighting is awful  	0
the film looks cheap and bland  	0
one of the most disappointing aspects is the lack of notable gore  	0
this convention never worked well in the past and certainly doesnt work here  	0
the visual effects were awful  	0
the cg opening sequence in space looked like it could have been created on microsoft slideshow for gods sake  	0
the "explosionof the gas tanks at the end was just as awful  	0
to sum the film up "breedersis a terrible cheaply made horror movie that should be avoided like the ebola virus  	0
not recommended  	0
he is almost unbearable to watch on screen he has little to no charisma and terrible comedic timing  	0
aside from its terrible lead this film has loads of other debits  	0
i understand that its supposed to be a cheap popcorn comedy but that doesnt mean that it has to completely insult our intelligence and have writing so incredibly hackneyed that it borders on offensive  	0
lewis blacks considerable talent is wasted here too as he is at his most incendiary when he is unrestrained which the pg13 rating certainly wont allow  	0
with the originality and freshness of the first movie now spent this remake had little else to offer  	0
the budget was evidently very limited  	0
this was reflected not only in the cast but also in the belowpar script which borrowed much from the earlier classic  	0
however here there was no decent acting action or location work to balance things up  	0
filmiing was less expansive  	0
it failed to convey the broad sweep of landscapes that were a great part of the original  	0
generally; it just lacked imagination  	0
not recommended  	0
is it possible for a movie to get any worse than this  	0
there is no plot here to keep you going in the first place  	0
even when the women finally show up there is no sign of improvement; the most expected things happen and by the time the film is over you might be far asleep  	0
beware this is not a trashy cult movie this is trash period  	0
i cant believe theres even a sequel to this  	0
which is precisely why i am giving it such a bad review  	0
every element of this story was so over the top excessively phony and contrived that it was painful to sit through  	0
her lines seem to have been written by a fifteen year old though they are trying oh so so hard to sound like how a fifteen year old would really um you know well talk  	0
there is simply no excuse for something this poorly done  	0
i saw this movie and i thought this is a stupid movie  	0
what is even more stupid is that who had thought an idea that there should be a volcano in los angeles  	0
to be honest with you this is unbelievable nonsense and very foolish  	0
in conclusion i will not bother with this movie because a volcano in los angeles is nothing but nonsense  	0
the story line is just awful  	0
its just painful  	0
and the accents are absolutely abysmal  	0
theres also enough hypocrisy in this film to make me vomit  	0
dont waste your time watching this rubbish nonresearched film  	0
omit watching this  	0
my rating just 3 out of 10  	0
the basic premise is wasted since it is sidelined by the inexplicable focus on the documentary crew  	0
regardless the film fails on most levels  	0
avoid at all costs  	0
i know that jim oconnor was very energetic and that nobody could be as much as him but george was well dull  	0
he really didnt seem to want to be hosting; his voiceovers were monotonous didnt get involved with the guests  	0
this movie is so mindbendingly awful it couldnt have even been created  	0
the film lacks any real scares or tension & some of the medical terminology used throughout is a bit iffy to say the least & i say that as an insulin dependant diabetic myself  	0
the least said about the acting the better  	0
even allowing for poor production values for the time 1971 and the format some kind of miniseries this is baaaaaad  	0
unless youre just out to visually "collectall extant films of austens work you can skip this one  	0
it is not good  	0
speaking of the music it is unbearably predictably and kitchy  	0
then the film just dropped the ball  	0
there are many continuity errors one other user commented on different cars in the garage joes glassesthe one that got to me the most was the fact joes facial hair configuration seemed to change from scene to scene  	0
i cant see how this movie can be an inspiration to anyone to come out or overcome fear and rejection  	0
its so bad its actually worth seeing just for that reason  	0
well just if you keep thinking how bad it is  	0
its a mediocre miserable hollow laughable and predictable piece of garbage  	0
its a case of so bad it is laughable  	0
 very bad performance plays angela bennett a computer expert who is at home all the time  	0
it is a film about nothing just a pretext to show ridiculous action scenes  	0
how awful she is  	0
but she is still a bad actress repeating her robotic face moves in each of her pictures  	0
the results well are a shame  	0
delete this film from your mind  	0
one of the worst shows of all time  	0
the show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for  	0
the fat computer geek was unbelievable the bible thumper the badass girl who are these actors  	0
never heard of any of them except cole who was totally unbelievable in the part  	0
every time he opened his mouth you expect to hear "you see kidspulling the plug was a mercy killing for this horrible show  	0
the stories were as unbelievable as the actors  	0
lame would be the best way to describe it  	0
im big fan of rpg games too but this movie its a disgrace to any selfrespecting rpger there is  	0
the lines the cuts the audio everything is wrong  	0
you can find better movies at youtube  	0
top line dont waste your time and money on this one its as bad as it comes  	0
a lassie movie which should have been "put to sleep" forever  	0
thats how id describe this painfully dreary timewaster of a film  	0
so mediocre in every aspect that it just becomes a dull uninteresting mess this is one of the most forgettable movies ive seen  	0
it isnt even an achievement as a "sobaditsgoodor "sobaditsmemorablemovie  	0
its an empty hollow shell of a movie  	0
seriously its not worth wasting your or your kids time on  	0
avoid avoid avoid  	0
it will drive you barking mad  	0
nothing new there  	0
that was done in the second movie  	0
the movie has almost no action scenes in it and very little comedy  	0
the plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted  	0
what on earth is irons doing in this film  	0
the football scenes at the end were perplexing  	0
this scene is very strong and unpleasant  	0
and it was boring  	0
i am so tired of clichés that is just lazy writing and here they come in thick and fast  	0
why was this film made  	0
the film has an ultracheap look to it  	0
the result is a film that just dont look right  	0
none of them are engaging or exciting  	0
the plot is nonsense that doesnt interest in the slightest way or have any uniqueness to it  	0
the foreigner is not worth one second of your time  	0
how this piece of trash was ever released is beyond me the acting the story the characters the supposedly special effects etcits all wrong  	0
in fact this stinker smells like a directtovideo release  	0
avoid at all costs  	0
star trek v the final frontier is the worst in the series  	0
the acting from all involved and that includes those like shatner and nimoy is bad and washed out and making them seem as old as they look in real life the special effects are tacky like when spock has to rescue kirk on a jet pack when he falls down from a mountain  	0
the attempts at humor were pitiful and story is so awful it dosent bear thinking about which basically involves a vulcan stealing the enterprise to find god seriously i just didnt care about any of this film and oh not to mention uhura does a belly dance to distract male guards  	0
the only place good for this film is in the garbage  	0
the worst one of the series  	0
very disappointed and wondered how it could be in the oscar shortlist  	0
its very slow  	0
lot of holes in the plot theres nothing about how he became the emperor; nothing about where he spend 20 years between his childhood and mature age  	0
 dont waste your time  	0
end of days is one of the worst bigbudget action movies ive ever seen  	0
he surely doesnt know how to make a coherent action movie from the screenwriter of air force one who was only obliged to write the script just for a big sum of money  	0
this was one of the worst films i have ever seen  	0
im still trying to get over how bad it was  	0
1 hour 54 minutes of sheer tedium melodrama and horrible acting a mess of a script and a sinking feeling of good lord what were they thinking  	0
lots of holes in the script  	0
its like a bad two hour tv movie  	0
now imagine that every single one of those decisions was made wrong  	0
the dialogue is atrocious  	0
the acting is beyond abysmal  	0
everything stinks  	0
trouble is the writing and directing make it impossible to establish those things that make a movie watchable like character story theme and so on  	0
worse theres an incredibly weak subplot thrown in that follows a little band of latterday mansonites as they go after a reporter whos working on a story on the anniversary of the killings  	0
its dumb and pointless and a complete waste of time  	0
in short dont bother with this movie  	0
also the story and acting were weak  	0
at around 4 pm i bought it at around 8pm i started to watch at around 815pm i fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain but there wasnt  	0
either way it sucks  	0
the script is horrendously stupid  	0
the story starts too fast with absolutely no suspense or buildup in the slightest  	0
everything captain howdy says is either laughable or just plain stupid  	0
what the hell kind of crap is that  	0
then theres the plot holes  	0
you could drive a semi truck into these holes  	0
dee snider just plain sucks  	0
he cant act one of the least scary villains i have ever seen he cant write did he write this damn movie in his sleep  	0
i was bored throughout the whole damn thing  	0
the acting sucks the music sucks the script sucks the pacing sucks the special fx suck the directing sucks basically this movie sucks  	0
this film tries to be a serious and sophisticated thriller/horror flick and it fails miserably  	0
this is probably one of the least effective and utterly unoriginal films i have ever seen in my entire life  	0
a piece of cinematic garbage captured on celluloid  	0
avoid at any and all costs  	0
at any rate this film stinks its not funny and fulci should have stayed with giallo and supernatural zombie movies  	0
avoid this film at all costs  	0
i dont know what happened in season five what a mess  	0
the only consistent thread holding the series together were the amazing performances of leni parker and anita laselva as the two taelons in quiet idealogical conflict  	0
now this is a movie i really dislike  	0
its one of the most boring horror movies from the 90s mainly because it starts slow and centers in a boring atmosphere  	0
the puppets look really cheesy  not in a good way like in the puppet master 80s flicks  	0
the story is lame not interesting and never really explains the sinister origins of the puppets  	0
there arent death scenes like in previous movies and the f/x are terrible  	0
i felt asleep the first time i watched it so i can recommend it for insomniacs  	0
otherwise dont even waste your time on this  	0
this one just fails to create any real suspense  	0
as for the killer dont expect anything original or even remotely frightening  	0
im so sorry but i really cant recommend it to anyone  	0
one of the most boringpointless movies i have ever seen  	0
the secondary plot line is incomprehensible and its relation to the primary plot line is mystifying  	0
hated it  	0
this is one of the worst sandra bullock movie since speed 2 but not quite that bad  	0
i dont understand how this garbage got on the shelves of the movie store its not even a real movie  	0
i highly doubt that anyone could ever like this trash  	0
this is not moviemaking  	0
the acting is like watching wooden puppets moving around and reading from a book thats how bad it is  	0
so i am here to warn youdo not rent this movie it is the dumbest thing you have never seen  	0
i agree with jessica this movie is pretty bad  	0
characters are onedimensional even the good guys and especially the bad guys  	0
the story line is totally predictable  	0
ive seen soap operas more intelligent than this movie  	0
bad characters bad story and bad acting  	0
really awful  	0
not easy to watch  	0
just whatever you do avoid "grooveas its the antithesis of all that is good about human traffic  	0
its too bad that everyone else involved didnt share crowes level of dedication to quality for if they did wed have a far better film on our hands than this subpar mess  	0
the movie seemed a little slow at first  	0
if you act in such a film you should be glad that youre gonna drift away from earth as far as possible  	0
this one wants to surf on the small wave of space movies in 1998 deep impact and armageddon and this one fails everywhere  	0
if you havent choked in your own vomit by the end by all the cheap drama and worthless dialogue youve must have bored yourself to death with this waste of time  	0
instead we got a bore fest about a whiny spoiled brat babysitting  	0
i never walked out of a movie faster  	0
i just got bored watching jessice lange take her clothes off  	0
unfortunately any virtue in this films production work was lost on a regrettable script  	0
in a word it is embarrassing  	0
exceptionally bad  	0
all in all its an insult to ones intelligence and a huge waste of money  	0
so there is no way for me to plug it in here in the us unless i go by a converter	0
tied to charger for conversations lasting more than 45 minutesmajor problems	0
i have to jiggle the plug to get it to line up right to get decent volume	0
if you have several dozen or several hundred contacts then imagine the fun of sending each of them one by one	0
needless to say i wasted my money	0
what a waste of money and time	0
if the two were seperated by a mere 5+ ft i started to notice excessive static and garbled sound from the headset	0
the design is very odd as the ear "clipis not very comfortable at all	0
i advise everyone do not be fooled	0
it clicks into place in a way that makes you wonder how long that mechanism would last	0
i went on motorolas website and followed all directions but could not get it to pair again	0
the commercials are the most misleading	0
i bought it for my mother and she had a problem with the battery	0
i didnt think that the instructions provided were helpful to me	0
people couldnt hear me talk and i had to pull out the earphone and talk on the phone	0
doesnt hold charge	0
this is a simple little phone to use but the breakage is unacceptible	0
it is unusable in a moving car at freeway speed	0
i have two more years left in this contract and i hate this phone	0
you need at least 3 mins to get to your phone book from the time you first turn on the phonebattery life is short	0
poor talk time performance	0
worthless product	0
i was not impressed by this product	0
i only hear garbage for audio	0
who in their right mind is gonna buy this battery	0
after arguing with verizon regarding the dropped calls we returned the phones after two days	0
disappointed with battery	0
not loud enough and doesnt turn on like it should	0
very disappointed	0
the buttons for on and off are bad	0
essentially you can forget microsofts tech support	0
buy a different phone  but not this	0
you have to hold the phone at a particular angle for the other party to hear you clearly	0
the one big drawback of the mp3 player is that the buttons on the phones front cover that let you pause and skip songs lock out after a few seconds	0
a week later after i activated it it suddenly died	0
mic doesnt work	0
even in my bmw 3 series which is fairly quiet i have trouble hearing what the other person is saying	0
do not buy for d807wrongly advertised for d807	0
i purchased this and within 2 days it was no longer working	0
not a good bargain	0
the battery runs down quickly	0
this item worked great but it broke after 6 months of use	0
the construction of the headsets is poor	0
for a product that costs as much as this one does i expect it to work far better and with greater ease than this thing does	0
the ear buds only play music in one ear	0
dont waste your money	0
if you plan to use this in a car forget about it	0
i found this product to be waaay too big	0
im very disappointed with my decision	0
buyer beware you could flush money right down the toilet	0
i received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger	0
thats a huge design flaw unless im not using it correctly which i dont think is the case	0
the camera although rated at an impressive 13 megapixels renders images that fall well below expectations of such a relatively high resolution	0
i purcashed this for the car charger and it does not work	0
i got this phone around the end of may and im completely unhappy with it	0
could not get strong enough signal	0
bad quality	0
basically the service was very bad	0
it did not work in my cell phone plug i am very up set with the charger	0
the bt headset was such a disapoinment	0
buyerbe very careful	0
the majority of the logitech earbud headsets failed	0
in my house i was getting dropped coverage upstairs and no coverage in my basement	0
what a waste	0
during several different 2 minute calls i experienced 5 drops and it was in an area that had 5 bars	0
i was not happy with this item	0
very disappointed	0
the phone takes forever to charge like 2 to 5 hours literally	0
what a waste of time	0
its reception is very very poor	0
items stated as included from the description are not included	0
after 3 months screen just went black all of a sudden	0
i was hoping for more	0
audio quality is poor very poor	0
ive bought $5 wired headphones that sound better than these	0
all i can do is whine on the internet so here it goesthe more i use the thing the less i like it	0
this is essentially a communications tool that does not communicate	0
i still maintain that monkeys shouldnt make headphones we just obviously dont share enough dna to copy the design over to humans	0
doesnt work at all i bougth it for my l7c and its not working	0
doesnt last long	0
one thing i hate is the mode set button at the side	0
thank you for wasting my money	0
how can that bethe audio quality is poor	0
i put the latest os on it v115g and it now likes to slow to a crawl and lock up every once in a while	0
it only recognizes the phone as its storage device	0
if you like a loud buzzing to override all your conversations then this phone is for you	0
dont buy this product	0
ive had this bluetoooth headset for some time now and still not comfortable with the way it fits on the ear	0
i have this phone and it is a thorn in my side i really abhor it	0
i recently had problems where i could not stay connected for more than 10 minutes before being disconnected	0
design flaw	0
waste of 13 bucks	0
but when i check voice mail at night the keypad backlight turns off a few seconds into the first message and then im lost	0
the replacement died in a few weeks	0
i have had problems wit hit dropping signal and more	0
not impressed	0
bad choice	0
the pleather case doesnt fit	0
useless phone simply deaf	0
it makes very strange ticking noises before it ends the call	0
battery lasts only a few hours	0
we are sending it back	0
i did not bother contacting the company for few dollar product but i learned the lesson that i should not have bought this form online anyway	0
if you hate earbugs avoid this phone by all means	0
i also didnt like the "onbutton it felt like it would crack with use	0
worst phone ever	0
freezes frequently4	0
its kind of embarrassing to use because of how it looks and mostly its embarrassing how childlike the company is	0
all in all id expected a better consumer experience from motorola	0
theres a horrible tick sound in the background on all my calls that i have never experienced before	0
im a bit disappointed	0
i have had this phone for over a year now and i will tell you its not that great	0
i ordered this for sony ericsson w810i but i think it only worked once thats when i first used it	0
the battery is completely useless to me	0
what a big waste of time	0
dont waste your $$$ on this one	0
do not make the same mistake as me	0
big disappointment with calendar sync	0
the phone was unusable and was not new	0
worst customer service ever	0
no additional ear gels provided and no instructions whatsoever	0
it defeats the purpose of a bluetooth headset	0
internet is excrutiatingly slow	0
this product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it	0
poor quality and service	0
the cable looks so thin and flimsy it is scary	0
absolutel junk	0
that one didnt work either	0
returned 8 hours later	0
dont waste your money	0
not only will it drain your player but may also potentially fry it	0
unreliable  im giving up	0
avoid this one if you can	0
i wasted my little money with this earpiece	0
first of all it doesnt wear well	0
i wouldnt recommend buying this product	0
piece of junk	0
poorly contstruct hinge	0
dont buy it	0
do not purchase this phone	0
customer service was terrible	0
battery life still not long enough in motorola razor v3i	0
sending it back	0
as many people complained i found this headsets microphone was very weak	0
my 5year old nokia 2160 from tracfone holds the charge a lot better than this	0
they do not care about the consumer one bit	0
the instruction manual is lacking	0
the battery is unreliable as well as the service use antena	0
its uncomfortable and the sound quality is quite poor compared with the phone razr or with my previous wired headset that plugged into an lg	0
i want my money back	0
i ordered this product first and was unhappy with it immediately	0
the ngage is still lacking in earbuds	0
i have 23 bars on my cell phone when i am home but you cant not hear anything	0
howeverthe riingtones are not the best and neither are the games	0
the plug did not work very well	0
amazon sucks	0
rip off over charge shipping	0
1 long lasting battery you dont have to recharge it as frequentyly as some of the flip phones2	0
obviously there is a problem with the adhesive	0
very disappointing	0
it was an inexpensive piece but i would still have expected better quality	0
it is practically useless and did not add any kind of boost to my reception after i bought it	0
was not happy	0
a piece of junk that broke after being on my phone for 2 days	0
worst customer service	0
reception is terrible and full of static	0
i was sitting in my vehicle with the cradle on my belt and the headset lost signal	0
were jerks on the phone	0
their network coverage in los angeles is horrible	0
excellent starter wireless headset	0
the loudspeaker option is great the bumpers with the lights is very  appealing	0
the only thing that i think could improve is the sound leaks out from the headset	0
first off the reception sucks i have never had more than 2 bars ever	0
the phone gets extremely hot	0
also if your phone is dropped this case is not going to save it specially when dropped face down	0
bad fit way too big	0
waste of money	0
ill be drivng along and my headset starts ringing for no reason	0
the worst phone ive ever had only had it for a few months	0
not a good item it worked for a while then started having problems in my auto reverse tape player	0
this is so embarassing and also my ears hurt if i try to push the ear plug into my ear	0
this is a very average phone with bad battery life that operates on a weak network	0
soyo technology sucks	0
same problem as others have mentioned	0
the worst piece of crap ever along with the verizon customer service	0
poor sound quality	0
the picture resolution is far below what other comparablypriced phones are offering today	0
using all earpieces left or right this thing will not stay on my ear	0
still waiting im sure this item would work well if i ever recieve it	0
what a disappointment	0
dont waste your money and time	0
its so stupid to have to keep buying new chargers car chargers cradles headphones and car kits every time a new phone comes out	0
i came over from verizon because cingulair has nicer cell phones the first thing i noticed was the really bad service	0
ill be looking for a new earpiece	0
we received a white colored battery that goes dead after a couple hoursthe original used to last a week  but still lasts longer than thereplacement	0
after a year the battery went completely dead on my headset	0
this is the first phone ive had that has been so cheaply made	0
att is not clear sound is very distorted and you have to yell when you talk	0
the plastic breaks really easy on this clip	0
dont make the same mistake i did	0
oh and i forgot to also mention the weird color effect it has on your phone	0
also the area where my unit broke im not too fond of the magnetic strap	0
another note about this phones appearance is that it really looks rather bland especially in the all black model	0
low quality	0
warning  stay away	0
i wish i could return the unit and get back my money	0
i used to talk on it for 1  1 1/2 hours and the battery would be literally drained and dying	0
if you dont find it too bad as again the unit comes with one earpad onlyi would not recommend this to anyone	0
very displeased	0
i might have gotten a defect but i would not risk buying it again because of the built quality alone	0
they made this case too small and is very difficult to install	0
does not fit	0
theres really nothing bad i can say about this headset	0
i even fully charged it before i went to bed and turned off blue tooth and wifi and noticed that it only had 20 % left in the morning	0
ive also had problems with the phone reading the memory card in which i always turn it on and then off again	0
not good when wearing a hat or sunglasses	0
horrible phone	0
bt50 battery junk	0
cant get the software to work with my computer	0
disappointed	0
poor voice clarity	0
no buyers remorse on this one	0
very disappointed in accessoryone	0
i find this inexcusable and so will probably be returning this phone and perhaps changing carriers	0
the update procedure is difficult and cumbersome	0
disappointment i hate anything that goes in my ear	0
uncomfortable in the ear dont use with lg vx9900 env	0
the volume switch rocketed out of the unit to a destination unknown	0
id like to return it	0
verizons bills however are difficult to understand even though their pricing plans are simple	0
a disappointment	0
its not user friendly	0
unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect	0
then i exchanged for the same phone even that had the same problem	0
this results in the phone being either stuck at max volume or mute	0
pretty piece of junk	0
